Title,Keyword Used,Company,Area,Posted On,Number of Applicants,Seniority level,Employment type,Job function,Industries,Nivel de antigüedad,Tipo de empleo,Función laboral,Sectores
Data Analyst,data analyst,Nationwide Building Society,"Bournemouth, England, United Kingdom",7 hours ago,120 applicants,Mid-Senior level,Full-time,Other and Information Technology,Financial Services
Data Analyst,data analyst,Match Digital,"London Area, United Kingdom",11 hours ago,,Mid-Senior level,Full-time,Analyst,"Travel Arrangements, Retail, and Technology, Information and Media"
Data Analyst,data analyst,Camino Search,"London Area, United Kingdom",11 hours ago,,Mid-Senior level,Full-time,Analyst,"Technology, Information and Media and IT Services and IT Consulting"
Data Analyst,data analyst,Hayley Group Limited,"Halesowen, England, United Kingdom",22 hours ago,43 applicants,Entry level,Full-time,Information Technology,Industrial Machinery Manufacturing
Data Analyst,data analyst,ITV,"London, England, United Kingdom",8 hours ago,122 applicants,Entry level,Full-time,Information Technology,Broadcast Media Production and Distribution
Data Analyst,data analyst,AM Recruitment Ltd,"Billingham, England, United Kingdom",12 hours ago,132 applicants,Mid-Senior level,Full-time,Engineering,Engineering Services
Data Analyst - Commodity Trading - £250k ,data analyst,Paragon Alpha - Hedge Fund Talent Business,"London Area, United Kingdom",3 hours ago,,Mid-Senior level,Full-time,"Analyst, Business Development, and Finance",Financial Services
Data Analyst (Home Based),data analyst,WithYou,"Luton, England, United Kingdom",2 hours ago,46 applicants,Entry level,Full-time,Information Technology,Railroad Equipment Manufacturing
Junior Data Analyst,data analyst,Albany Beck,"Glasgow, Scotland, United Kingdom",8 hours ago,,Entry level,Full-time,Analyst,Business Consulting and Services
Data Analyst,data analyst,Harnham,"England, United Kingdom",14 hours ago,102 applicants,Mid-Senior level,Full-time,Analyst and Science,Staffing and Recruiting
Data Analyst,data analyst,Harnham,"Oxford, England, United Kingdom",14 hours ago,,Mid-Senior level,Full-time,Analyst and Science,Staffing and Recruiting
Junior Data Analyst,data analyst,GRB (Graduate Recruitment Bureau),"Winchester, England, United Kingdom",5 hours ago,60 applicants,Entry level,Full-time,Information Technology,Staffing and Recruiting
BI Analyst ,data analyst,CPS Group (UK) Limited,"Bedford, England, United Kingdom",12 hours ago,,Mid-Senior level,Full-time,Analyst and Marketing,"Advertising Services, Data Infrastructure and Analytics, and Marketing Services"
Data Analyst (Revenue Operations),data analyst,Appsbroker CTS,United Kingdom,7 hours ago,142 applicants,Associate,Full-time,Information Technology,Non-profit Organizations and Primary and Secondary Education
Customer Data Analyst,data analyst,Talent Hub,"Brighton, England, United Kingdom",7 hours ago,80 applicants,Mid-Senior level,Full-time,"Marketing, Analyst, and Advertising","Consumer Services, Retail, and Entertainment Providers"
Data Analyst – Reader Revenues,data analyst,The Independent,"Greater London, England, United Kingdom",12 hours ago,,Associate,Full-time,Analyst and Other,Online Audio and Video Media and Broadcast Media Production and Distribution
BI Analyst,data analyst,Pasta Evangelists,"London, England, United Kingdom",9 hours ago,122 applicants,Not Applicable,Full-time,"Research, Analyst, and Information Technology",Food and Beverage Services
Senior Data Analyst - Business Operations,data analyst,Wise,"London, England, United Kingdom",1 hour ago,,Mid-Senior level,Full-time,Information Technology,Financial Services
Business Intelligence Analyst,data analyst,Paritas Recruitment,"Oxford, England, United Kingdom",12 hours ago,72 applicants,Mid-Senior level,Full-time,"Information Technology, Analyst, and Research","Data Infrastructure and Analytics, Technology, Information and Media, and Financial Services"
Media Insight Analyst,data analyst,Source,"London Area, United Kingdom",8 hours ago,,Mid-Senior level,Full-time,Analyst and Strategy/Planning,"Advertising Services, Marketing Services, and Technology, Information and Media"
Trainee Operations Data Analyst,data analyst,Davy,"Belfast, Northern Ireland, United Kingdom",13 hours ago,,Internship,Full-time,Information Technology,"Technology, Information and Internet"
Business Intelligence Analyst,data analyst,Pilgrim's Europe,"Armagh City Banbridge And Craigavon, Northern Ireland, United Kingdom",9 hours ago,79 applicants,Mid-Senior level,Full-time,"Research, Analyst, and Information Technology",Food and Beverage Manufacturing
Data Quality Analyst,data analyst,Salt,"London Area, United Kingdom",12 hours ago,,Associate,Full-time,Information Technology,Staffing and Recruiting
Data Analyst,data analyst,REVOLUTION BEAUTY,"London Area, United Kingdom",8 hours ago,49 applicants,Associate,Full-time,Analyst,Retail
Senior Data Analyst,data analyst,Confused.com,"Cardiff, Wales, United Kingdom",12 hours ago,,Mid-Senior level,Full-time,Analyst,"Technology, Information and Internet"
Product Data Analyst,data analyst,IAG Loyalty,"London, England, United Kingdom",6 hours ago,43 applicants,Associate,Full-time,Information Technology,"Technology, Information and Internet"
Junior Digital Analyst/Graduate Digital Analyst,data analyst,Harnham,"London, England, United Kingdom",5 hours ago,81 applicants,Entry level,Full-time,Analyst,Consumer Services
Policy Data Analyst,data analyst,"The Emerald Group Ltd, Search and Selection","London Area, United Kingdom",8 hours ago,49 applicants,Mid-Senior level,Full-time,Administrative,"Public Policy Offices, Data Infrastructure and Analytics, and Insurance"
Data Analyst,data analyst,Robert Walters,"Manchester, England, United Kingdom",1 hour ago,121 applicants,Entry level,Full-time,Information Technology,Staffing and Recruiting
Data And Analytics Graduate Programme 2025 - London,data analyst,Zurich Insurance,"London, England, United Kingdom",20 hours ago,170 applicants,Entry level,Full-time,Information Technology,Insurance and Financial Services
Data Analyst Fellowship,data analyst,iO Sphere,"Greater London, England, United Kingdom",15 hours ago,,Entry level,Full-time,"General Business, Analyst, and Training",Professional Training and Coaching and Data Infrastructure and Analytics
Data Analyst Fellowship,data analyst,iO Sphere,United Kingdom,15 hours ago,,Entry level,Full-time,"General Business, Analyst, and Training",Professional Training and Coaching and Data Infrastructure and Analytics
Insight Analyst,data analyst,Multiverse,"London, England, United Kingdom",12 hours ago,,Mid-Senior level,Full-time,"Research, Analyst, and Information Technology",Higher Education
Underwriting Data Analyst,data analyst,Capital on Tap,"London, England, United Kingdom",5 hours ago,,Entry level,Full-time,Information Technology,"Technology, Information and Internet"
Data Quality Analyst,data analyst,University Hospital Southampton NHS FT,"Southampton, England, United Kingdom",5 hours ago,,Mid-Senior level,Full-time,Information Technology,Hospitals and Health Care
Business Data Analyst,data analyst,McGregor Boyall,"City Of London, England, United Kingdom",7 hours ago,,Mid-Senior level,Full-time,Information Technology,Investment Banking
Data Engineer Graduate,data analyst,Williams Racing,"Oxfordshire, England, United Kingdom",18 hours ago,162 applicants,Not Applicable,Full-time,Information Technology,"Motor Vehicle Manufacturing, Design Services, and Industrial Machinery Manufacturing"
Data Engineer,data analyst,Ecocareers,"Manchester, England, United Kingdom",19 hours ago,25 applicants,Mid-Senior level,Full-time,Information Technology,Staffing and Recruiting
Data Analyst Placement Programme,data analyst,ITonlinelearning Recruitment,"London, England, United Kingdom",22 hours ago,,Internship,Full-time,Information Technology,Staffing and Recruiting
Data Analyst Placement Programme,data analyst,ITonlinelearning Recruitment,"Bracknell, England, United Kingdom",10 hours ago,,Internship,Full-time,Information Technology,Staffing and Recruiting
SQL Developer,data analyst,Neilson Financial Services,"Windsor, England, United Kingdom",12 hours ago,84 applicants,Mid-Senior level,Full-time,Information Technology,Insurance
Business Intelligence (BI) Analyst,data analyst,Robert Half,"London, England, United Kingdom",22 hours ago,,Mid-Senior level,Full-time,Business Development and Sales,Staffing and Recruiting
Data Engineer,data analyst,OpenSource,United Kingdom,9 hours ago,,Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting
Data Analyst Placement Programme,data analyst,ITonlinelearning Recruitment,"Grimsby, England, United Kingdom",22 hours ago,,Internship,Full-time,Information Technology,Staffing and Recruiting
Data Analyst Placement Programme,data analyst,ITonlinelearning Recruitment,"Ellesmere Port, England, United Kingdom",22 hours ago,,Internship,Full-time,Information Technology,Staffing and Recruiting
Data Analyst Placement Programme,data analyst,ITonlinelearning Recruitment,"Reading, England, United Kingdom",22 hours ago,,Internship,Full-time,Information Technology,Staffing and Recruiting
Data Analyst Placement Programme,data analyst,ITonlinelearning Recruitment,"Chester, England, United Kingdom",22 hours ago,,Internship,Full-time,Information Technology,Staffing and Recruiting
Data Analyst Placement Programme,data analyst,ITonlinelearning Recruitment,"Slough, England, United Kingdom",22 hours ago,,Internship,Full-time,Information Technology,Staffing and Recruiting
Data Analyst Placement Programme,data analyst,ITonlinelearning Recruitment,"Southall, England, United Kingdom",22 hours ago,,Internship,Full-time,Information Technology,Staffing and Recruiting
Data Analyst Placement Programme,data analyst,ITonlinelearning Recruitment,"Ilford, England, United Kingdom",22 hours ago,,Internship,Full-time,Information Technology,Staffing and Recruiting
Data Analyst Placement Programme,data analyst,ITonlinelearning Recruitment,"Uxbridge, England, United Kingdom",22 hours ago,,Internship,Full-time,Information Technology,Staffing and Recruiting
Data Analyst Placement Programme,data analyst,ITonlinelearning Recruitment,"Hounslow, England, United Kingdom",22 hours ago,,Internship,Full-time,Information Technology,Staffing and Recruiting
Data Analyst Placement Programme,data analyst,ITonlinelearning Recruitment,"Bromley, England, United Kingdom",22 hours ago,,Internship,Full-time,Information Technology,Staffing and Recruiting
Product Data Analyst,data analyst,IAG Loyalty,"London, England, United Kingdom",6 hours ago,43 applicants,Associate,Full-time,Information Technology,"Technology, Information and Internet"
Senior Data Analyst,data analyst,Ecocareers,"Manchester, England, United Kingdom",19 hours ago,,Mid-Senior level,Full-time,Information Technology,Staffing and Recruiting
Data Analyst,data analyst,Mencap,United Kingdom,9 hours ago,,Associate,Full-time,"Analyst, Information Technology, and Project Management",Non-profit Organizations
Junior Digital Analyst/Graduate Digital Analyst,data analyst,Harnham,"London, England, United Kingdom",5 hours ago,81 applicants,Entry level,Full-time,Analyst,Consumer Services
Policy Data Analyst,data analyst,"The Emerald Group Ltd, Search and Selection","London Area, United Kingdom",8 hours ago,49 applicants,Mid-Senior level,Full-time,Administrative,"Public Policy Offices, Data Infrastructure and Analytics, and Insurance"
Data Analyst,data analyst,Robert Walters,"Manchester, England, United Kingdom",1 hour ago,121 applicants,Entry level,Full-time,Information Technology,Staffing and Recruiting
Data And Analytics Graduate Programme 2025 - London,data analyst,Zurich Insurance,"London, England, United Kingdom",20 hours ago,170 applicants,Entry level,Full-time,Information Technology,Insurance and Financial Services
Data Analyst Fellowship,data analyst,iO Sphere,"Greater London, England, United Kingdom",15 hours ago,,Entry level,Full-time,"General Business, Analyst, and Training",Professional Training and Coaching and Data Infrastructure and Analytics
Data Scientist,data scientist,SF Recruitment,"Birmingham, England, United Kingdom",9 hours ago,30 applicants,Entry level,Full-time,Engineering and Information Technology,Staffing and Recruiting
Junior Data Scientist,data scientist,Intellect Group,"London Area, United Kingdom",12 hours ago,,Entry level,Full-time,"Analyst, Information Technology, and Engineering",Financial Services and Investment Management
Junior Data Scientist,data scientist,INSHUR,"Brighton, England, United Kingdom",5 hours ago,29 applicants,Entry level,Full-time,Analyst,Non-profit Organizations and Primary and Secondary Education
Machine Learning Engineer,data scientist,Ecocareers,"England, United Kingdom",19 hours ago,,Entry level,Full-time,Engineering and Information Technology,Staffing and Recruiting
Machine Learning Engineer,data scientist,Engineer.ai,"London, England, United Kingdom",7 hours ago,47 applicants,Entry level,Full-time,Engineering and Information Technology,IT Services and IT Consulting
Data Scientist - Ops,data scientist,iwoca,"London, England, United Kingdom",20 hours ago,80 applicants,Entry level,Full-time,Engineering and Information Technology,Financial Services
